ticker,sector,is_it,year,earn_date,entry_date,surprise_pct,v0_return_pct,v0_exit_reason,v0_holding_days,v0_return_dollar,D5K3_return_pct,D5K3_exit_reason,D5K3_holding_days,D5K3_return_dollar,D5K3_triggered,D5K4_return_pct,D5K4_exit_reason,D5K4_holding_days,D5K4_return_dollar,D5K4_triggered,D5K5_return_pct,D5K5_exit_reason,D5K5_holding_days,D5K5_return_dollar,D5K5_triggered,D7K3_return_pct,D7K3_exit_reason,D7K3_holding_days,D7K3_return_dollar,D7K3_triggered,D7K4_return_pct,D7K4_exit_reason,D7K4_holding_days,D7K4_return_dollar,D7K4_triggered,D7K5_return_pct,D7K5_exit_reason,D7K5_holding_days,D7K5_return_dollar,D7K5_triggered,D10K3_return_pct,D10K3_exit_reason,D10K3_holding_days,D10K3_return_dollar,D10K3_triggered,D10K4_return_pct,D10K4_exit_reason,D10K4_holding_days,D10K4_return_dollar,D10K4_triggered,D10K5_return_pct,D10K5_exit_reason,D10K5_holding_days,D10K5_return_dollar,D10K5_triggered
PLD,Real Estate,False,2022,2022-01-19,2022-01-21,166.29,-8.126,hard_stop,26,-893.86,-5.434,chronic_exit,6,-597.78,True,-5.434,chronic_exit,6,-597.78,True,-5.434,chronic_exit,6,-597.78,True,-0.21,chronic_exit,10,-23.1,True,-0.21,chronic_exit,10,-23.1,True,-0.21,chronic_exit,10,-23.1,True,-3.245,chronic_exit,17,-356.98,True,-3.793,chronic_exit,18,-417.18,True,-1.133,chronic_exit,19,-124.59,True
PHM,Consumer Discretionary,False,2023,2023-01-31,2023-02-02,24.4,-8.153,hard_stop,15,-896.82,-6.106,chronic_exit,6,-671.68,True,-6.106,chronic_exit,6,-671.68,True,-6.005,chronic_exit,7,-660.52,True,-5.311,chronic_exit,8,-584.24,True,-5.311,chronic_exit,8,-584.24,True,-5.311,chronic_exit,8,-584.24,True,-4.026,chronic_exit,13,-442.83,True,-4.026,chronic_exit,13,-442.83,True,-4.026,chronic_exit,13,-442.83,True
PHM,Consumer Discretionary,False,2023,2023-07-25,2023-07-27,18.01,-8.282,hard_stop,25,-911.06,-1.694,chronic_exit,6,-186.35,True,-1.694,chronic_exit,6,-186.35,True,-1.694,chronic_exit,6,-186.35,True,-0.765,chronic_exit,8,-84.12,True,-0.765,chronic_exit,8,-84.12,True,-0.765,chronic_exit,8,-84.12,True,-1.129,chronic_exit,18,-124.24,True,-0.894,chronic_exit,19,-98.35,True,-2.871,chronic_exit,20,-315.77,True
RL,Consumer Discretionary,False,2024,2024-02-08,2024-02-12,17.53,4.61,time,42,507.15,4.61,time,42,507.15,False,4.61,time,42,507.15,False,4.61,time,42,507.15,False,4.61,time,42,507.15,False,4.61,time,42,507.15,False,4.61,time,42,507.15,False,4.61,time,42,507.15,False,4.61,time,42,507.15,False,4.61,time,42,507.15,False
RJF,Financials,False,2024,2024-10-23,2024-10-25,22.19,10.615,time,42,1167.65,-0.584,chronic_exit,11,-64.22,True,10.615,time,42,1167.65,False,10.615,time,42,1167.65,False,-0.584,chronic_exit,11,-64.22,True,10.615,time,42,1167.65,False,10.615,time,42,1167.65,False,10.615,time,42,1167.65,False,10.615,time,42,1167.65,False,10.615,time,42,1167.65,False
RTX,Industrials,False,2025,2025-10-21,2025-10-23,20.64,-3.16,time,42,-347.65,-2.027,chronic_exit,13,-222.97,True,-1.408,chronic_exit,14,-154.84,True,-0.355,chronic_exit,15,-39.02,True,-2.027,chronic_exit,13,-222.97,True,-1.408,chronic_exit,14,-154.84,True,-0.355,chronic_exit,15,-39.02,True,-2.027,chronic_exit,13,-222.97,True,-1.408,chronic_exit,14,-154.84,True,-0.355,chronic_exit,15,-39.02,True
REGN,Health Care,False,2022,2022-05-04,2022-05-06,17.28,-9.946,hard_stop,34,-1094.08,-0.795,chronic_exit,6,-87.44,True,-0.795,chronic_exit,6,-87.44,True,-0.795,chronic_exit,6,-87.44,True,-9.946,hard_stop,34,-1094.08,False,-9.946,hard_stop,34,-1094.08,False,-9.946,hard_stop,34,-1094.08,False,-9.946,hard_stop,34,-1094.08,False,-9.946,hard_stop,34,-1094.08,False,-9.946,hard_stop,34,-1094.08,False
REGN,Health Care,False,2023,2023-02-03,2023-02-07,25.48,-0.773,time,42,-85.05,-0.223,chronic_exit,6,-24.57,True,-0.223,chronic_exit,6,-24.57,True,-1.498,chronic_exit,7,-164.78,True,-1.734,chronic_exit,8,-190.78,True,-1.734,chronic_exit,8,-190.78,True,-1.734,chronic_exit,8,-190.78,True,-2.502,chronic_exit,14,-275.26,True,-2.502,chronic_exit,14,-275.26,True,-2.502,chronic_exit,14,-275.26,True
HOOD,Financials,False,2024,2024-02-13,2024-02-15,315.67,36.816,time,42,4049.75,36.816,time,42,4049.75,False,36.816,time,42,4049.75,False,36.816,time,42,4049.75,False,36.816,time,42,4049.75,False,36.816,time,42,4049.75,False,36.816,time,42,4049.75,False,36.816,time,42,4049.75,False,36.816,time,42,4049.75,False,36.816,time,42,4049.75,False
HOOD,Financials,False,2024,2024-08-07,2024-08-09,37.33,9.213,trail_stop,25,1013.48,9.213,trail_stop,25,1013.48,False,9.213,trail_stop,25,1013.48,False,9.213,trail_stop,25,1013.48,False,9.213,trail_stop,25,1013.48,False,9.213,trail_stop,25,1013.48,False,9.213,trail_stop,25,1013.48,False,9.213,trail_stop,25,1013.48,False,9.213,trail_stop,25,1013.48,False,9.213,trail_stop,25,1013.48,False
HOOD,Financials,False,2025,2025-02-12,2025-02-14,99.1,-11.445,hard_stop,6,-1258.91,-11.445,hard_stop,6,-1258.91,False,-11.445,hard_stop,6,-1258.91,False,-11.445,hard_stop,6,-1258.91,False,-11.445,hard_stop,6,-1258.91,False,-11.445,hard_stop,6,-1258.91,False,-11.445,hard_stop,6,-1258.91,False,-11.445,hard_stop,6,-1258.91,False,-11.445,hard_stop,6,-1258.91,False,-11.445,hard_stop,6,-1258.91,False
ROK,Industrials,False,2025,2025-02-10,2025-02-12,16.03,-10.751,hard_stop,20,-1182.63,-3.794,chronic_exit,13,-417.39,True,-4.348,chronic_exit,14,-478.23,True,-5.267,chronic_exit,15,-579.38,True,-3.794,chronic_exit,13,-417.39,True,-4.348,chronic_exit,14,-478.23,True,-5.267,chronic_exit,15,-579.38,True,-4.348,chronic_exit,14,-478.23,True,-4.348,chronic_exit,14,-478.23,True,-5.267,chronic_exit,15,-579.38,True
ROP,Information Technology,True,2024,2024-01-31,2024-02-02,20.79,0.597,time,42,65.7,-0.439,chronic_exit,12,-48.32,True,0.597,time,42,65.7,False,0.597,time,42,65.7,False,-0.439,chronic_exit,12,-48.32,True,0.597,time,42,65.7,False,0.597,time,42,65.7,False,0.597,time,42,65.7,False,0.597,time,42,65.7,False,0.597,time,42,65.7,False
ROST,Consumer Discretionary,False,2022,2022-11-17,2022-11-21,23.49,8.861,time,43,974.76,8.861,time,43,974.76,False,8.861,time,43,974.76,False,8.861,time,43,974.76,False,8.861,time,43,974.76,False,8.861,time,43,974.76,False,8.861,time,43,974.76,False,8.861,time,43,974.76,False,8.861,time,43,974.76,False,8.861,time,43,974.76,False
RCL,Consumer Discretionary,False,2024,2024-04-25,2024-04-29,35.18,10.142,time,42,1115.6,-1.979,chronic_exit,4,-217.66,True,-1.979,chronic_exit,4,-217.66,True,10.142,time,42,1115.6,False,-0.255,chronic_exit,16,-28.09,True,10.142,time,42,1115.6,False,10.142,time,42,1115.6,False,-0.255,chronic_exit,16,-28.09,True,10.142,time,42,1115.6,False,10.142,time,42,1115.6,False
STX,Information Technology,True,2024,2024-01-24,2024-01-26,290.81,1.98,time,42,217.84,-4.5,chronic_exit,6,-494.99,True,-4.5,chronic_exit,6,-494.99,True,-4.5,chronic_exit,6,-494.99,True,-5.93,chronic_exit,10,-652.33,True,-5.93,chronic_exit,10,-652.33,True,-5.93,chronic_exit,10,-652.33,True,-3.532,chronic_exit,13,-388.49,True,-3.532,chronic_exit,13,-388.49,True,-3.532,chronic_exit,13,-388.49,True
STX,Information Technology,True,2024,2024-07-23,2024-07-25,39.35,-8.924,hard_stop,5,-981.62,-8.924,hard_stop,5,-981.62,False,-8.924,hard_stop,5,-981.62,False,-8.924,hard_stop,5,-981.62,False,-8.924,hard_stop,5,-981.62,False,-8.924,hard_stop,5,-981.62,False,-8.924,hard_stop,5,-981.62,False,-8.924,hard_stop,5,-981.62,False,-8.924,hard_stop,5,-981.62,False,-8.924,hard_stop,5,-981.62,False
NOW,Information Technology,True,2024,2024-07-24,2024-07-26,27.27,-0.098,time,42,-10.79,-1.752,chronic_exit,6,-192.73,True,-1.752,chronic_exit,6,-192.73,True,-4.263,chronic_exit,7,-468.98,True,-5.398,chronic_exit,10,-593.79,True,-5.398,chronic_exit,10,-593.79,True,-5.398,chronic_exit,10,-593.79,True,-3.598,chronic_exit,13,-395.73,True,-3.598,chronic_exit,13,-395.73,True,-3.598,chronic_exit,13,-395.73,True
NOW,Information Technology,True,2024,2024-10-23,2024-10-25,31.29,14.969,time,42,1646.63,-2.535,chronic_exit,6,-278.89,True,-2.535,chronic_exit,6,-278.89,True,-2.535,chronic_exit,6,-278.89,True,-0.279,chronic_exit,10,-30.68,True,-0.279,chronic_exit,10,-30.68,True,-0.279,chronic_exit,10,-30.68,True,14.969,time,42,1646.63,False,14.969,time,42,1646.63,False,14.969,time,42,1646.63,False
SHW,Materials,False,2023,2023-07-25,2023-07-27,22.31,-3.521,time,42,-387.31,-1.42,chronic_exit,6,-156.2,True,-1.42,chronic_exit,6,-156.2,True,-1.42,chronic_exit,6,-156.2,True,-2.883,chronic_exit,8,-317.1,True,-2.883,chronic_exit,8,-317.1,True,-2.883,chronic_exit,8,-317.1,True,-3.61,chronic_exit,13,-397.15,True,-3.61,chronic_exit,13,-397.15,True,-3.61,chronic_exit,13,-397.15,True
SJM,Consumer Staples,False,2022,2022-08-23,2022-08-25,31.68,-3.877,time,42,-426.52,-2.548,chronic_exit,6,-280.26,True,-2.548,chronic_exit,6,-280.26,True,-2.548,chronic_exit,6,-280.26,True,-2.541,chronic_exit,8,-279.5,True,-2.541,chronic_exit,8,-279.5,True,-2.541,chronic_exit,8,-279.5,True,-3.488,chronic_exit,14,-383.64,True,-3.488,chronic_exit,14,-383.64,True,-3.488,chronic_exit,14,-383.64,True
SO,Utilities,False,2024,2024-08-01,2024-08-05,18.46,1.851,time,42,203.59,-2.461,chronic_exit,4,-270.7,True,-2.461,chronic_exit,4,-270.7,True,-2.461,chronic_exit,4,-270.7,True,-2.011,chronic_exit,8,-221.26,True,-2.011,chronic_exit,8,-221.26,True,-2.011,chronic_exit,8,-221.26,True,-1.832,chronic_exit,11,-201.48,True,-1.832,chronic_exit,11,-201.48,True,-1.832,chronic_exit,11,-201.48,True
SWK,Industrials,False,2024,2024-10-29,2024-10-31,16.52,-8.322,hard_stop,14,-915.39,-8.322,hard_stop,14,-915.39,False,-8.322,hard_stop,14,-915.39,False,-8.322,hard_stop,14,-915.39,False,-8.322,hard_stop,14,-915.39,False,-8.322,hard_stop,14,-915.39,False,-8.322,hard_stop,14,-915.39,False,-8.322,hard_stop,14,-915.39,False,-8.322,hard_stop,14,-915.39,False,-8.322,hard_stop,14,-915.39,False
SYF,Financials,False,2025,2025-07-22,2025-07-24,39.29,7.214,time,42,793.59,-3.236,chronic_exit,7,-355.97,True,-6.208,chronic_exit,8,-682.92,True,-3.819,chronic_exit,11,-420.14,True,-6.208,chronic_exit,8,-682.92,True,-6.208,chronic_exit,8,-682.92,True,-3.819,chronic_exit,11,-420.14,True,-3.122,chronic_exit,13,-343.42,True,-3.122,chronic_exit,13,-343.42,True,-3.122,chronic_exit,13,-343.42,True
TTWO,Communication Services,False,2024,2024-11-06,2024-11-08,38.41,1.563,time,42,171.9,1.563,time,42,171.9,False,1.563,time,42,171.9,False,1.563,time,42,171.9,False,1.563,time,42,171.9,False,1.563,time,42,171.9,False,1.563,time,42,171.9,False,1.563,time,42,171.9,False,1.563,time,42,171.9,False,1.563,time,42,171.9,False
TTWO,Communication Services,False,2025,2025-02-06,2025-02-10,29.71,1.667,time,42,183.32,1.667,time,42,183.32,False,1.667,time,42,183.32,False,1.667,time,42,183.32,False,1.667,time,42,183.32,False,1.667,time,42,183.32,False,1.667,time,42,183.32,False,1.667,time,42,183.32,False,1.667,time,42,183.32,False,1.667,time,42,183.32,False
TRGP,Energy,False,2022,2022-02-24,2022-02-28,37.9,15.905,time,42,1749.58,15.905,time,42,1749.58,False,15.905,time,42,1749.58,False,15.905,time,42,1749.58,False,15.905,time,42,1749.58,False,15.905,time,42,1749.58,False,15.905,time,42,1749.58,False,15.905,time,42,1749.58,False,15.905,time,42,1749.58,False,15.905,time,42,1749.58,False
TRGP,Energy,False,2024,2024-11-05,2024-11-07,19.13,3.92,trail_stop,32,431.17,3.92,trail_stop,32,431.17,False,3.92,trail_stop,32,431.17,False,3.92,trail_stop,32,431.17,False,3.92,trail_stop,32,431.17,False,3.92,trail_stop,32,431.17,False,3.92,trail_stop,32,431.17,False,3.92,trail_stop,32,431.17,False,3.92,trail_stop,32,431.17,False,3.92,trail_stop,32,431.17,False
TGT,Consumer Staples,False,2024,2024-03-05,2024-03-07,23.52,-4.811,time,42,-529.26,-4.76,chronic_exit,6,-523.6,True,-4.76,chronic_exit,6,-523.6,True,-4.76,chronic_exit,6,-523.6,True,-6.16,chronic_exit,8,-677.6,True,-6.16,chronic_exit,8,-677.6,True,-6.16,chronic_exit,8,-677.6,True,-2.594,chronic_exit,13,-285.37,True,-2.594,chronic_exit,13,-285.37,True,-2.594,chronic_exit,13,-285.37,True
TRV,Financials,False,2022,2022-01-20,2022-01-24,36.31,4.809,time,42,528.95,4.809,time,42,528.95,False,4.809,time,42,528.95,False,4.809,time,42,528.95,False,4.809,time,42,528.95,False,4.809,time,42,528.95,False,4.809,time,42,528.95,False,4.809,time,42,528.95,False,4.809,time,42,528.95,False,4.809,time,42,528.95,False
TRV,Financials,False,2022,2022-04-19,2022-04-21,16.69,-0.736,time,42,-80.95,-3.25,chronic_exit,6,-357.51,True,-3.25,chronic_exit,6,-357.51,True,-3.25,chronic_exit,6,-357.51,True,-4.638,chronic_exit,8,-510.2,True,-4.638,chronic_exit,8,-510.2,True,-4.638,chronic_exit,8,-510.2,True,-2.191,chronic_exit,13,-241.0,True,-2.191,chronic_exit,13,-241.0,True,-2.191,chronic_exit,13,-241.0,True
TRV,Financials,False,2024,2024-01-19,2024-01-23,37.79,2.946,time,42,324.01,-0.817,chronic_exit,6,-89.92,True,-0.817,chronic_exit,6,-89.92,True,-0.817,chronic_exit,6,-89.92,True,2.946,time,42,324.01,False,2.946,time,42,324.01,False,2.946,time,42,324.01,False,2.946,time,42,324.01,False,2.946,time,42,324.01,False,2.946,time,42,324.01,False
TSN,Consumer Staples,False,2024,2024-05-06,2024-05-08,56.81,-3.878,time,43,-426.62,-3.878,time,43,-426.62,False,-3.878,time,43,-426.62,False,-3.878,time,43,-426.62,False,-3.878,time,43,-426.62,False,-3.878,time,43,-426.62,False,-3.878,time,43,-426.62,False,-3.878,time,43,-426.62,False,-3.878,time,43,-426.62,False,-3.878,time,43,-426.62,False
UBER,Industrials,False,2023,2023-05-02,2023-05-04,111.86,13.792,time,42,1517.15,13.792,time,42,1517.15,False,13.792,time,42,1517.15,False,13.792,time,42,1517.15,False,13.792,time,42,1517.15,False,13.792,time,42,1517.15,False,13.792,time,42,1517.15,False,13.792,time,42,1517.15,False,13.792,time,42,1517.15,False,13.792,time,42,1517.15,False
UBER,Industrials,False,2024,2024-02-07,2024-02-09,115.9,11.547,time,42,1270.12,11.547,time,42,1270.12,False,11.547,time,42,1270.12,False,11.547,time,42,1270.12,False,11.547,time,42,1270.12,False,11.547,time,42,1270.12,False,11.547,time,42,1270.12,False,11.547,time,42,1270.12,False,11.547,time,42,1270.12,False,11.547,time,42,1270.12,False
UBER,Industrials,False,2024,2024-10-31,2024-11-04,125.2,-10.337,hard_stop,31,-1137.04,-10.337,hard_stop,31,-1137.04,False,-10.337,hard_stop,31,-1137.04,False,-10.337,hard_stop,31,-1137.04,False,-10.337,hard_stop,31,-1137.04,False,-10.337,hard_stop,31,-1137.04,False,-10.337,hard_stop,31,-1137.04,False,-10.337,hard_stop,31,-1137.04,False,-10.337,hard_stop,31,-1137.04,False,-10.337,hard_stop,31,-1137.04,False
ULTA,Consumer Discretionary,False,2022,2022-05-26,2022-05-31,40.66,-8.446,hard_stop,28,-929.06,-1.843,chronic_exit,6,-202.78,True,-1.843,chronic_exit,6,-202.78,True,-0.114,chronic_exit,7,-12.53,True,-6.84,chronic_exit,14,-752.38,True,-3.77,chronic_exit,15,-414.69,True,-7.362,chronic_exit,16,-809.8,True,-6.84,chronic_exit,14,-752.38,True,-3.77,chronic_exit,15,-414.69,True,-7.362,chronic_exit,16,-809.8,True
ULTA,Consumer Discretionary,False,2023,2023-03-09,2023-03-13,19.23,6.026,time,42,662.83,-1.174,chronic_exit,7,-129.11,True,-0.074,chronic_exit,8,-8.1,True,-1.218,chronic_exit,9,-134.01,True,-0.074,chronic_exit,8,-8.1,True,-0.074,chronic_exit,8,-8.1,True,-1.218,chronic_exit,9,-134.01,True,-0.447,chronic_exit,11,-49.22,True,-0.447,chronic_exit,11,-49.22,True,-0.447,chronic_exit,11,-49.22,True
VLO,Energy,False,2022,2022-04-26,2022-04-28,40.32,8.448,trail_stop,11,929.28,8.448,trail_stop,11,929.28,False,8.448,trail_stop,11,929.28,False,8.448,trail_stop,11,929.28,False,8.448,trail_stop,11,929.28,False,8.448,trail_stop,11,929.28,False,8.448,trail_stop,11,929.28,False,8.448,trail_stop,11,929.28,False,8.448,trail_stop,11,929.28,False,8.448,trail_stop,11,929.28,False
VTR,Real Estate,False,2024,2024-08-01,2024-08-05,92.0,14.497,time,42,1594.62,14.497,time,42,1594.62,False,14.497,time,42,1594.62,False,14.497,time,42,1594.62,False,14.497,time,42,1594.62,False,14.497,time,42,1594.62,False,14.497,time,42,1594.62,False,14.497,time,42,1594.62,False,14.497,time,42,1594.62,False,14.497,time,42,1594.62,False
VTR,Real Estate,False,2025,2025-10-29,2025-10-31,51.89,5.131,time,42,564.41,5.131,time,42,564.41,False,5.131,time,42,564.41,False,5.131,time,42,564.41,False,5.131,time,42,564.41,False,5.131,time,42,564.41,False,5.131,time,42,564.41,False,5.131,time,42,564.41,False,5.131,time,42,564.41,False,5.131,time,42,564.41,False
VRT,Industrials,False,2023,2023-08-02,2023-08-04,59.38,7.281,trail_stop,40,800.88,7.281,trail_stop,40,800.88,False,7.281,trail_stop,40,800.88,False,7.281,trail_stop,40,800.88,False,7.281,trail_stop,40,800.88,False,7.281,trail_stop,40,800.88,False,7.281,trail_stop,40,800.88,False,7.281,trail_stop,40,800.88,False,7.281,trail_stop,40,800.88,False,7.281,trail_stop,40,800.88,False
VRT,Industrials,False,2024,2024-04-24,2024-04-26,19.82,6.162,trail_stop,21,677.78,6.162,trail_stop,21,677.78,False,6.162,trail_stop,21,677.78,False,6.162,trail_stop,21,677.78,False,6.162,trail_stop,21,677.78,False,6.162,trail_stop,21,677.78,False,6.162,trail_stop,21,677.78,False,6.162,trail_stop,21,677.78,False,6.162,trail_stop,21,677.78,False,6.162,trail_stop,21,677.78,False
VRT,Industrials,False,2025,2025-10-22,2025-10-24,25.02,-12.422,hard_stop,20,-1366.39,-12.422,hard_stop,20,-1366.39,False,-12.422,hard_stop,20,-1366.39,False,-12.422,hard_stop,20,-1366.39,False,-12.422,hard_stop,20,-1366.39,False,-12.422,hard_stop,20,-1366.39,False,-12.422,hard_stop,20,-1366.39,False,-12.422,hard_stop,20,-1366.39,False,-12.422,hard_stop,20,-1366.39,False,-12.422,hard_stop,20,-1366.39,False
VST,Utilities,False,2023,2023-08-09,2023-08-11,42.68,9.442,time,42,1038.6,-2.972,chronic_exit,6,-326.91,True,-2.972,chronic_exit,6,-326.91,True,-2.972,chronic_exit,6,-326.91,True,-2.025,chronic_exit,10,-222.73,True,-2.025,chronic_exit,10,-222.73,True,-2.025,chronic_exit,10,-222.73,True,-1.992,chronic_exit,13,-219.14,True,-1.992,chronic_exit,13,-219.14,True,-1.992,chronic_exit,13,-219.14,True
VMC,Materials,False,2023,2023-08-03,2023-08-07,19.57,-6.91,time,42,-760.07,-1.721,chronic_exit,4,-189.26,True,-1.721,chronic_exit,4,-189.26,True,-1.189,chronic_exit,7,-130.84,True,-1.624,chronic_exit,8,-178.63,True,-1.624,chronic_exit,8,-178.63,True,-1.624,chronic_exit,8,-178.63,True,-6.861,chronic_exit,11,-754.75,True,-6.861,chronic_exit,11,-754.75,True,-6.861,chronic_exit,11,-754.75,True
WRB,Financials,False,2022,2022-04-25,2022-04-27,16.76,5.075,time,42,558.22,-0.488,chronic_exit,6,-53.71,True,-1.835,chronic_exit,15,-201.8,True,-0.385,chronic_exit,16,-42.31,True,-1.376,chronic_exit,14,-151.35,True,-1.835,chronic_exit,15,-201.8,True,-0.385,chronic_exit,16,-42.31,True,-1.376,chronic_exit,14,-151.35,True,-1.835,chronic_exit,15,-201.8,True,-0.385,chronic_exit,16,-42.31,True
GWW,Industrials,False,2022,2022-04-28,2022-05-02,15.53,-8.642,hard_stop,9,-950.58,-5.132,chronic_exit,7,-564.52,True,-6.622,chronic_exit,8,-728.44,True,-8.642,hard_stop,9,-950.58,False,-6.622,chronic_exit,8,-728.44,True,-6.622,chronic_exit,8,-728.44,True,-8.642,hard_stop,9,-950.58,False,-8.642,hard_stop,9,-950.58,False,-8.642,hard_stop,9,-950.58,False,-8.642,hard_stop,9,-950.58,False
WAB,Industrials,False,2024,2024-04-24,2024-04-26,27.38,0.21,time,42,23.13,-0.699,chronic_exit,6,-76.92,True,-0.497,chronic_exit,7,-54.66,True,-0.0,chronic_exit,10,-0.0,True,-0.0,chronic_exit,10,-0.0,True,-0.0,chronic_exit,10,-0.0,True,-0.0,chronic_exit,10,-0.0,True,0.21,time,42,23.13,False,0.21,time,42,23.13,False,0.21,time,42,23.13,False
WFC,Financials,False,2024,2024-04-12,2024-04-16,15.7,6.757,time,42,743.25,6.757,time,42,743.25,False,6.757,time,42,743.25,False,6.757,time,42,743.25,False,6.757,time,42,743.25,False,6.757,time,42,743.25,False,6.757,time,42,743.25,False,6.757,time,42,743.25,False,6.757,time,42,743.25,False,6.757,time,42,743.25,False
WFC,Financials,False,2024,2024-10-11,2024-10-15,18.08,19.108,time,42,2101.87,19.108,time,42,2101.87,False,19.108,time,42,2101.87,False,19.108,time,42,2101.87,False,19.108,time,42,2101.87,False,19.108,time,42,2101.87,False,19.108,time,42,2101.87,False,19.108,time,42,2101.87,False,19.108,time,42,2101.87,False,19.108,time,42,2101.87,False
WELL,Real Estate,False,2023,2023-10-30,2023-11-01,45.82,9.135,time,42,1004.9,9.135,time,42,1004.9,False,9.135,time,42,1004.9,False,9.135,time,42,1004.9,False,9.135,time,42,1004.9,False,9.135,time,42,1004.9,False,9.135,time,42,1004.9,False,9.135,time,42,1004.9,False,9.135,time,42,1004.9,False,9.135,time,42,1004.9,False
WST,Health Care,False,2023,2023-04-27,2023-05-01,18.84,-1.186,time,42,-130.47,-1.186,time,42,-130.47,False,-1.186,time,42,-130.47,False,-1.186,time,42,-130.47,False,-1.186,time,42,-130.47,False,-1.186,time,42,-130.47,False,-1.186,time,42,-130.47,False,-1.186,time,42,-130.47,False,-1.186,time,42,-130.47,False,-1.186,time,42,-130.47,False
WSM,Consumer Discretionary,False,2024,2024-05-22,2024-05-24,50.7,4.739,trail_stop,32,521.27,4.739,trail_stop,32,521.27,False,4.739,trail_stop,32,521.27,False,4.739,trail_stop,32,521.27,False,4.739,trail_stop,32,521.27,False,4.739,trail_stop,32,521.27,False,4.739,trail_stop,32,521.27,False,4.739,trail_stop,32,521.27,False,4.739,trail_stop,32,521.27,False,4.739,trail_stop,32,521.27,False
WDAY,Information Technology,True,2023,2023-05-25,2023-05-30,16.62,1.997,time,42,219.63,-1.79,chronic_exit,6,-196.85,True,-1.79,chronic_exit,6,-196.85,True,-1.79,chronic_exit,6,-196.85,True,-6.408,chronic_exit,8,-704.93,True,-6.408,chronic_exit,8,-704.93,True,-6.408,chronic_exit,8,-704.93,True,-3.552,chronic_exit,13,-390.67,True,-3.552,chronic_exit,13,-390.67,True,-3.552,chronic_exit,13,-390.67,True
XEL,Utilities,False,2025,2025-07-31,2025-08-04,16.29,-0.2,time,42,-22.05,-0.596,chronic_exit,4,-65.61,True,-0.596,chronic_exit,4,-65.61,True,-1.478,chronic_exit,7,-162.53,True,-1.871,chronic_exit,8,-205.77,True,-1.871,chronic_exit,8,-205.77,True,-1.871,chronic_exit,8,-205.77,True,-2.494,chronic_exit,11,-274.37,True,-2.494,chronic_exit,11,-274.37,True,-2.494,chronic_exit,11,-274.37,True
AES,Utilities,False,2026,2026-03-02,2026-03-04,33.04,1.904,time,42,209.45,-0.705,chronic_exit,19,-77.57,True,-0.353,chronic_exit,20,-38.79,True,-0.846,chronic_exit,21,-93.09,True,-0.705,chronic_exit,19,-77.57,True,-0.353,chronic_exit,20,-38.79,True,-0.846,chronic_exit,21,-93.09,True,-0.705,chronic_exit,19,-77.57,True,-0.353,chronic_exit,20,-38.79,True,-0.846,chronic_exit,21,-93.09,True
BKR,Energy,False,2026,2026-04-23,2026-04-27,90.5,-8.939,hard_stop,10,-983.33,-1.257,chronic_exit,4,-138.29,True,-1.257,chronic_exit,4,-138.29,True,-1.257,chronic_exit,4,-138.29,True,-2.848,chronic_exit,8,-313.24,True,-2.848,chronic_exit,8,-313.24,True,-2.848,chronic_exit,8,-313.24,True,-8.939,hard_stop,10,-983.33,False,-8.939,hard_stop,10,-983.33,False,-8.939,hard_stop,10,-983.33,False
CASY,Consumer Staples,False,2026,2026-03-09,2026-03-11,16.64,12.395,time,42,1363.41,-4.295,chronic_exit,9,-472.41,True,-1.772,chronic_exit,12,-194.87,True,-0.028,chronic_exit,13,-3.03,True,-4.295,chronic_exit,9,-472.41,True,-1.772,chronic_exit,12,-194.87,True,-0.028,chronic_exit,13,-3.03,True,-0.028,chronic_exit,13,-3.03,True,-0.028,chronic_exit,13,-3.03,True,-0.028,chronic_exit,13,-3.03,True
FIX,Industrials,False,2026,2026-02-19,2026-02-23,38.71,-12.527,hard_stop,11,-1378.01,-2.299,chronic_exit,4,-252.86,True,-1.692,chronic_exit,7,-186.16,True,-4.91,chronic_exit,8,-540.15,True,-4.91,chronic_exit,8,-540.15,True,-4.91,chronic_exit,8,-540.15,True,-4.91,chronic_exit,8,-540.15,True,-12.527,hard_stop,11,-1378.01,False,-12.527,hard_stop,11,-1378.01,False,-12.527,hard_stop,11,-1378.01,False
CVS,Health Care,False,2026,2026-05-06,2026-05-08,16.48,5.402,trail_stop,18,594.17,5.402,trail_stop,18,594.17,False,5.402,trail_stop,18,594.17,False,5.402,trail_stop,18,594.17,False,5.402,trail_stop,18,594.17,False,5.402,trail_stop,18,594.17,False,5.402,trail_stop,18,594.17,False,5.402,trail_stop,18,594.17,False,5.402,trail_stop,18,594.17,False,5.402,trail_stop,18,594.17,False
DVA,Health Care,False,2026,2026-05-05,2026-05-07,23.18,6.994,time,42,769.3,6.994,time,42,769.3,False,6.994,time,42,769.3,False,6.994,time,42,769.3,False,6.994,time,42,769.3,False,6.994,time,42,769.3,False,6.994,time,42,769.3,False,6.994,time,42,769.3,False,6.994,time,42,769.3,False,6.994,time,42,769.3,False
